X,Y,original_S,original_T,original_N,lat,lon,icon_url
77.94805795,11.36484395,"152",,"Mahendra Engineering College for Women, Kumaramangalam, NamakkalDistrict 637205",11.364843949999999,77.948057950000006,./0.png
79.64835745,12.1066859,"153",,"Mailam Engineering College, Mailam, Villupuram District 604304",12.106685900000000,79.648357450000006,./0.png
78.76023727,10.95854572,"154",,"MAM College of Engineering, Siruganur, Tiruchirappalli District 621105",10.958545720000000,78.760237270000005,./0.png
80.243197,13.012637,"155","1123","Gojan School of Business and Technology, Alamathi, Chennai 600062",13.012637000000000,80.243196999999995,./0.png
79.99376348,12.35308255,"156",,"MARG Instiute of Design & Architecture Swarnabhoomi (MIDAS), MargSwarnabhoomi, Velur Village, Cheyyur Post, Chengalpattu District 603302",12.353082550000000,79.993763479999998,./0.png
77.2836413,8.3397375,"157",,"Maria College of Engineering and Technology, Attoor PuliyamooduJunction, Thiruvattar Post, Kanyakumari District 629177",8.339737500000000,77.283641299999999,./0.png
80.24217363,12.95788859,"158",,"Misrimal Navajee Munoth Jain School of Architecture, Rajiv Gandhi Salai(OMR), Thoraipakkam, Chengalpattu 600096",12.957888590000000,80.242173629999996,./0.png
77.726172,8.686503,"159","2369","Government College of Engineering, Chettikkarai Post, Dharmapuri District
635704",8.686503000000000,77.726172000000005,./0.png
78.979405,10.692798,"160","3464","Government College of Engineering, Gandarvakottai Road, Sengipatti,
Thanjavur District 613402",10.692798000000000,78.979405000000000,./0.png
80.21906146,12.81520037,"161",,"Mohamed Sathak A.J. Academy of Architecture, No.34, Old MahabalipuramRoad (OMR), Chengalpattu District 603103",12.815200369999999,80.219061460000006,./0.png
80.22497835,12.83775821,"162",,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road(OMR), Egattur, Chengalpattu District 603103",12.837758210000001,80.224978350000001,./0.png
78.6462277,10.47616913,"163",,"Mother Terasa College of Engineering and Technology, Mettusalai Post andTaluk, Pudukkottai District 622102",10.476169130000001,78.646227699999997,./0.png
78.73888477,10.24351607,"164",,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",10.243516070000000,78.738884769999999,./0.png
76.97564,10.97764,"165","2005","Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",10.977639999999999,76.975639999999999,./0.png
78.18754461,11.44443523,"166",,"Muthayammal Engineering College (Autonomous), Rasipuram, NamakkalDistrict 637408",11.444435230000000,78.187544610000003,./0.png
78.22265694,10.21118618,"167",,"N P R College of Engineering and Technology, Natham, Dindigul District624401",10.211186180000000,78.222656939999993,./0.png
76.97564,10.97764,"168","2708","Hindusthan College of Engineering and Technology (Autonomous),
Othakkalmandapam Post, Coimbatore District 641032",10.977639999999999,76.975639999999999,./0.png
77.4836206,10.01404545,"169",,"Nadar Saraswathi College of Engineering and Technology, Vadupudupatti,Annanji Post, Theni District 625531",10.014045449999999,77.483620599999995,./0.png
77.259109,8.327287,"170",,"Narayanaguru College of Engineering, Manjalumoodu, Kanyakumari District629151",8.327287000000000,77.259108999999995,./0.png
76.978606,11.045692,"171","2740","Hindusthan Institute of Technology (Autonomous), Othakkalmandapam,
Coimbatore District 032",11.045692000000001,76.978605999999999,./0.png
76.979671,10.908421,"172",,"Nehru Institute of Technology, Thirumalayampalayam Post, CoimbatoreDistrict 641105",10.908421000000001,76.979670999999996,./0.png
79.08979928,11.14194361,"173",,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam,Ariyalur Taluk, Ariyalur District 621704",11.141943610000000,79.089799279999994,./0.png
79.1266521,12.51186883,"174",,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, PolurTaluk, Thiruvannamalai District 606803",12.511868829999999,79.126652100000001,./0.png
79.9763516,12.9708398,"175",,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk,Kancheepuram District 602117",12.970839800000000,79.976351600000001,./0.png
78.0409028,11.16438796,"176",,"P G P College of Engineering and Technology, Paramathi Post, NamakkalDistrict 637207",11.164387960000001,78.040902799999998,./0.png
77.24055177,8.279681683,"177","4932","Immanuel Arasar J.J. College of Engineering, Edavilagam, Nattalam,
Marthandam, Kanyakumari-629165",8.279681683000000,77.240551769999996,./0.png
80.107034,13.312609,"178","1229","Indira Institute of Engineering and Technology, VGR Gardens, Pandur,
Thiruvallur District 631203",13.312609000000000,80.107033999999999,./0.png
78.641912,10.744164,"179","3831","Indra Ganesan College of Engineering, Madurai Main Road, Manikandam,
Tiruchirappalli District 620012",10.744164000000000,78.641912000000005,./0.png
77.14913409,11.13953569,"180",,"Park College of Engineering and Technology, Kaniyur, Coimbatore District641659",11.139535690000001,77.149134090000004,./0.png
78.093693,9.758426,"181","4976","Infant Jesus College of Engineering, Thoothukudi Highway (NH7/A),
Thoothukudi District 628851",9.758426000000000,78.093693000000002,./0.png
77.179522,11.099749,"182",,"Park College of Technology, Prema Ravi Nagar, Karumathampatti,Coimbatore - 641 659",11.099748999999999,77.179522000000006,./0.png
77.07571,11.039968,"183","2732","Info Institute of Engineering, Sarkar Samakulam, Coimbatore District
641107",11.039968000000000,77.075710000000001,./0.png
